0.001 5300.757511257713 150.51236546716186 -0.9633888583620551 148.58558775043775 5449.343099008151 
0.0012067926406393288 6298.978159351331 150.4764538748843 -1.659756195096212 147.15694148469188 6446.1351008360225 
0.0014563484775012444 7465.956165161351 150.42442603507664 -2.8463809095808026 144.73166421591503 7610.687829377266 
0.0017575106248547913 8819.447465442698 150.34922700250434 -4.850894562275555 140.64743787795322 8960.09490332065 
0.0021209508879201904 10372.627926660414 150.24091066802788 -8.196749500976308 133.84741166607526 10506.475338326489 
0.002559547922699536 12129.601749545687 150.08567727509828 -13.690594217288348 122.70448884052158 12252.306238386209 
0.0030888435964774815 14079.20912477631 149.86485495265168 -22.51182408467138 104.84120678330892 14184.050331559618 
0.003727593720314938 16187.50003018088 149.5542027905236 -36.254761089794286 77.04468061093502 16264.544710791815 
0.004498432668969444 18390.317286506997 149.12449217745691 -56.825154984501516 35.47418220845388 18425.79146871545 
0.005428675439323859 20588.9074345999 148.54554096912335 -86.05548139705256 -23.56542182498177 20565.34201277492 
0.006551285568595509 22652.533282046425 147.7982890176289 -124.95407599783466 -102.10986297804044 22550.423419068386 
0.0079060432109077 24431.150194691578 146.9039506798106 -172.73420204012928 -198.56445340044795 24232.58574129113 
0.009540954763499945 25777.242087572868 145.98663635372318 -226.13743171921413 -306.2882270847051 25470.953860488164 
0.01151395399326447 26570.42284252632 145.39595783745244 -279.7328217771656 -414.0696857168788 26156.35315680944 
0.013894954943731374 26735.783245426377 145.92528683950593 -327.4365955771767 -508.9479043148475 26226.83534111153 
0.016768329368110076 26250.37652092748 149.15844925680034 -364.6349874083886 -580.1115255599768 25670.264995367503 
0.020235896477251564 25139.301350524303 157.94316053255244 -389.82812855030136 -621.7130965680503 24517.58825395625 
0.02442053094548651 23467.61488031929 176.9040693722032 -405.09431708160025 -633.2845647909974 22834.330315528292 
0.029470517025518096 21333.503507637146 212.77351375374388 -415.38527387969003 -617.9970340056361 20715.50647363151 
0.03556480306223128 18863.5007921619 274.17938600276443 -427.0327761866224 -579.8861663704804 18283.61462579142 
0.04291934260128776 16206.15011921253 370.4882376488717 -445.849480775087 -521.2107239013023 15684.939395311229 
0.0517947467923121 13519.73221554469 509.5037605504598 -475.20470628038396 -440.90565201030813 13078.826563534381 
0.0625055192527397 10953.443526658437 694.3719912859049 -514.6385855170665 -334.9051797482282 10618.538346910209 
0.07543120063354615 8627.093856961103 920.8178515138098 -559.8298436590624 -198.84183580431488 8428.252021156788 
0.09102981779915217 6617.086853497082 1176.3271096640444 -604.6609098499262 -32.994710035807884 6584.092143461275 
0.10985411419875583 4953.581246033444 1442.4031070307713 -644.8524457338115 152.69821556314832 5106.279461596592 
0.13257113655901082 3627.9413321419647 1699.2163001051968 -680.1666620083212 338.8829760885544 3966.824308230519 
0.15998587196060574 2605.5760547209106 1929.5343296285366 -712.6140987538163 504.30613212090407 3109.8821868418145 
0.19306977288832497 1838.9899371467814 2118.740834286447 -743.1208965698706 632.4990411467056 2471.488978293487 
0.2329951810515372 1277.9328260492834 2253.3101852959903 -770.4033537952594 712.5034777054716 1990.436303754755 
0.2811768697974228 875.7931286745485 2323.903616270786 -791.9488667340241 740.0058828027379 1615.7990114772865 
0.3393221771895326 592.7526629125716 2330.450650795306 -805.334181410934 719.7822879734381 1312.5349508860097 
0.4094915062380423 396.69281223970074 2281.7126360395278 -808.9997236147967 663.7131888099343 1060.406001049635 
0.49417133613238334 262.78794904666466 2190.6503235779896 -802.4435712322272 585.7631811135352 848.5511301601998 
0.5963623316594643 172.47716359486813 2070.4497088778426 -786.0806445516955 498.28841977445154 670.7655833693196 
0.7196856730011514 112.25108419196553 1932.5654080757422 -760.982861712041 410.59968465166025 522.8507688436258 
0.868511373751352 72.49374579460881 1786.1067092744975 -728.6154328981966 328.87584347810434 401.36958927271314 
1.0481131341546852 46.48856951114427 1637.8651580938047 -690.6149260519147 256.6353059899752 303.12387550111947 
1.2648552168552958 29.61985448797485 1492.6105158779794 -648.6212770064603 195.36796186505876 224.98781635303362 
1.5264179671752318 18.760338741140558 1353.4770180679084 -604.1620982271302 145.15282161364803 163.9131603547886 
1.8420699693267144 11.817532452169853 1222.3509036308535 -558.5822451264795 105.1864133778945 117.00394583006435 
2.2229964825261934 7.4067652692345245 1100.214270985063 -513.009646647432 74.19497769019904 81.60174295943357 
2.6826957952797246 4.620780594084228 987.4261734286091 -468.348086529624 50.73000036936105 55.35078096344528 
3.2374575428176433 2.8703864381793713 883.9380022920017 -425.2882884772731 33.361425337455444 36.23181177563482 
3.906939937054613 1.7759980943478322 789.4495147925817 -384.3299634296731 20.789587933235453 22.565586027583286 
4.714866363457389 1.0948323653949392 703.5160633384063 -345.8091053756886 11.897852587029092 12.992684952424032 
5.689866029018293 0.6726204047786045 625.6178639628808 -309.92648059813047 5.764902766619912 6.437523171398516 
6.866488450042998 0.41192063759243946 555.1961551822545 -276.7747221046354 1.646710972983783 2.0586316105762226 
8.286427728546842 0.2515200451188066 491.5836027462827 -246.36259418068505 -1.141585615087422 -0.8900655699686153 
10.0 0.1531557090312644 333.4552695713153 -218.6357916148098 -103.8163136583043 -103.66315794927303 
