0.001 6992775541.3729 6992775541.3729 
0.0011513953993264468 6992689691.68375 6992689691.68375 
0.0013257113655901094 6992575937.151608 6992575937.151608 
0.0015264179671752333 6992425229.624354 6992425229.624354 
0.0017575106248547913 6992225602.025644 6992225602.025644 
0.0020235896477251575 6991961236.529321 6991961236.529321 
0.002329951810515372 6991611240.796438 6991611240.796438 
0.0026826957952797246 6991148044.238061 6991148044.238061 
0.0030888435964774815 6990535300.113906 6990535300.113906 
0.0035564803062231283 6989725146.397812 6989725146.397812 
0.004094915062380427 6988654634.593091 6988654634.593091 
0.004714866363457394 6987241078.093393 6987241078.093393 
0.005428675439323859 6985375992.354326 6985375992.354326 
0.006250551925273976 6982917191.151374 6982917191.151374 
0.0071968567300115215 6979678455.176625 6979678455.176625 
0.008286427728546842 6975415994.696261 6975415994.696261 
0.009540954763499945 6969810691.207664 6969810691.207664 
0.010985411419875584 6962444855.62149 6962444855.62149 
0.012648552168552958 6952772060.260209 6952772060.260209 
0.014563484775012436 6940078629.214166 6940078629.214166 
0.016768329368110083 6923435812.60465 6923435812.60465 
0.019306977288832496 6901642782.177469 6901642782.177469 
0.022229964825261943 6873162645.488957 6873162645.488957 
0.025595479226995357 6836056935.194048 6836056935.194048 
0.029470517025518096 6787928626.017036 6787928626.017036 
0.03393221771895328 6725889488.930587 6725889488.930587 
0.03906939937054617 6646573654.628616 6646573654.628616 
0.044984326689694466 6546223641.50859 6546223641.50859 
0.0517947467923121 6420874499.768725 6420874499.768725 
0.05963623316594643 6266652143.260367 6266652143.260367 
0.06866488450043001 6080180645.021803 6080180645.021803 
0.07906043210907697 5859061676.43448 5859061676.43448 
0.09102981779915217 5602355185.588909 5602355185.588909 
0.10481131341546852 5310967150.620922 5310967150.620922 
0.1206792640639329 4987851217.108786 4987851217.108786 
0.13894954943731375 4637961804.208418 4637961804.208418 
0.15998587196060574 4267949380.4351068 4267949380.4351068 
0.18420699693267165 3885645865.0783935 3885645865.0783935 
0.21209508879201905 3499429730.5915084 3499429730.5915084 
0.244205309454865 3117574798.3507237 3117574798.3507237 
0.28117686979742307 2747674491.392573 2747674491.392573 
0.32374575428176433 2396203931.557362 2396203931.557362 
0.3727593720314938 2068247758.8642197 2068247758.8642197 
0.42919342601287785 1767391301.5415838 1767391301.5415838 
0.49417133613238334 1495751568.076483 1495751568.076483 
0.5689866029018293 1254113315.2498348 1254113315.2498348 
0.655128556859551 1042132600.6848892 1042132600.6848892 
0.7543120063354615 858573237.2311486 858573237.2311486 
0.868511373751352 701547915.0759678 701547915.0759678 
1.0 568743399.4808099 568743399.4808099 
