bin n k/h/Mpc lin_power/(Mpc/h)^3 2_power reference
0 124 0.007026 100.834821 78.672214 100.000000
1 93 0.007610 103.215880 75.573745 100.000000
2 104 0.008076 90.293312 61.973997 100.000000
3 80 0.008457 104.782845 75.736898 100.000000
4 205 0.009030 104.655524 68.389342 100.000000
5 100 0.009540 103.236543 65.226777 100.000000
6 209 0.010041 93.290895 55.135454 100.000000
7 240 0.010642 98.778711 54.459906 100.000000
8 241 0.011260 93.072374 48.396385 100.000000
9 340 0.011879 89.642893 43.173473 100.000000
10 393 0.012644 98.701560 42.799327 100.000000
11 428 0.013354 92.079331 36.227410 100.000000
12 501 0.014109 105.767381 36.323554 100.000000
13 585 0.014893 111.372023 34.103563 100.000000
14 724 0.015725 103.204974 27.877837 100.000000
15 893 0.016669 104.304032 23.812730 100.000000
16 981 0.017639 96.354463 18.303731 100.000000
17 1153 0.018627 99.061413 15.634033 100.000000
18 1385 0.019682 99.993009 12.706903 100.000000
19 1557 0.020783 98.901697 9.908542 100.000000
20 2017 0.021982 101.596759 7.802745 100.000000
21 2305 0.023275 101.524827 5.652511 100.000000
22 2761 0.024635 100.855907 3.994047 100.000000
23 3185 0.026058 98.806253 2.687374 100.000000
24 3809 0.027557 98.856304 1.742573 100.000000
25 4433 0.029141 101.446698 1.132565 100.000000
26 5322 0.030819 97.255858 0.658660 100.000000
27 6089 0.032574 99.759975 0.388161 100.000000
28 7270 0.034419 100.712687 0.214487 100.000000
29 8861 0.036411 98.772601 0.112018 100.000000
30 10350 0.038535 99.378809 0.056597 100.000000
31 11926 0.040738 99.286702 0.028340 100.000000
32 14314 0.043059 101.544681 0.013574 100.000000
33 17194 0.045556 98.854373 0.006326 100.000000
34 19970 0.048189 100.286384 0.002965 100.000000
35 23330 0.050935 99.817813 0.001348 100.000000
36 28019 0.053852 99.174825 0.000564 100.000000
37 32810 0.056943 100.169649 0.000217 100.000000
38 39011 0.060210 100.145536 0.000077 100.000000
39 46275 0.063681 101.031598 0.000024 100.000000
40 54283 0.067342 100.089517 0.000007 100.000000
41 64447 0.071210 100.182971 0.000002 100.000000
42 75927 0.075301 100.162046 0.000000 100.000000
43 89732 0.079622 99.140884 0.000000 100.000000
44 106183 0.084193 100.099082 0.000000 100.000000
45 125668 0.089033 99.938482 0.000000 100.000000
46 148604 0.094155 100.128663 0.000000 100.000000
47 175353 0.099567 99.995601 0.000000 100.000000
48 207425 0.105288 100.199843 0.000000 100.000000
49 244857 0.111334 100.038490 0.000000 100.000000
50 289677 0.117728 99.809648 0.000000 100.000000
51 342617 0.124493 99.670725 0.000000 100.000000
52 405414 0.131652 99.764945 0.000000 100.000000
53 478986 0.139223 100.097842 0.000000 100.000000
54 566031 0.147224 100.083347 0.000000 100.000000
55 668383 0.155679 99.827612 0.000000 100.000000
56 738901 0.164493 99.734961 0.000000 100.000000
57 725334 0.173923 100.036694 0.000000 100.000000
58 690734 0.183891 99.695265 0.000000 100.000000
59 629822 0.194412 100.223018 0.000000 100.000000
