10.000000 0.097615 0.097615
20.000000 0.037234 0.037234
30.000000 0.015329 0.015329
40.000000 0.007569 0.007569
50.000000 0.004208 0.004208
60.000000 0.002551 0.002551
70.000000 0.001649 0.001649
80.000000 0.001055 0.001055
90.000000 0.000723 0.000723
100.000000 0.000509 0.000509
110.000000 0.000367 0.000367
120.000000 0.000270 0.000270
130.000000 0.000244 0.000244
140.000000 0.000191 0.000191
150.000000 0.000151 0.000151
160.000000 0.000121 0.000121
