0.001 7565.734832624689 7565.734832624689 
0.0011513953993264468 7565.641948764807 7565.641948764807 
0.0013257113655901094 7565.518873653773 7565.518873653773 
0.0015264179671752333 7565.355817771064 7565.355817771064 
0.0017575106248547913 7565.139833507279 7565.139833507279 
0.0020235896477251575 7564.853806988589 7564.853806988589 
0.002329951810515372 7564.475134043651 7564.475134043651 
0.0026826957952797246 7563.973985062774 7563.973985062774 
0.0030888435964774815 7563.31103520314 7563.31103520314 
0.0035564803062231283 7562.434500820852 7562.434500820852 
0.004094915062380427 7561.276275678089 7561.276275678089 
0.004714866363457394 7559.746898167776 7559.746898167776 
0.005428675439323859 7557.728994967765 7557.728994967765 
0.006250551925273976 7555.068729698615 7555.068729698615 
0.0071968567300115215 7551.564625007588 7551.564625007588 
0.008286427728546842 7546.952916031921 7546.952916031921 
0.009540954763499945 7540.8883370102985 7540.8883370102985 
0.010985411419875584 7532.918975125882 7532.918975125882 
0.012648552168552958 7522.45363066277 7522.45363066277 
0.014563484775012436 7508.7201520401 7508.7201520401 
0.016768329368110083 7490.713691430773 7490.713691430773 
0.019306977288832496 7467.135029648216 7467.135029648216 
0.022229964825261943 7436.321347597743 7436.321347597743 
0.025595479226995357 7396.175347886109 7396.175347886109 
0.029470517025518096 7344.1036028370245 7344.1036028370245 
0.03393221771895328 7276.981233805746 7276.981233805746 
0.03906939937054617 7191.166585987193 7191.166585987193 
0.044984326689694466 7082.59430517758 7082.59430517758 
0.0517947467923121 6946.974569882214 6946.974569882214 
0.05963623316594643 6780.115867253863 6780.115867253863 
0.06866488450043001 6578.365660748846 6578.365660748846 
0.07906043210907697 6339.129112557466 6339.129112557466 
0.09102981779915217 6061.389146779889 6061.389146779889 
0.10481131341546852 5746.125973677305 5746.125973677305 
0.1206792640639329 5396.535248408743 5396.535248408743 
0.13894954943731375 5017.977334875716 5017.977334875716 
0.15998587196060574 4617.647613653745 4617.647613653745 
0.18420699693267165 4204.019719313913 4204.019719313913 
0.21209508879201905 3786.1586219111773 3786.1586219111773 
0.244205309454865 3373.0160657443535 3373.0160657443535 
0.28117686979742307 2972.8076477286368 2972.8076477286368 
0.32374575428176433 2592.5390345786022 2592.5390345786022 
0.3727593720314938 2237.711480821365 2237.711480821365 
0.42919342601287785 1912.2040817465993 1912.2040817465993 
0.49417133613238334 1618.3073048169758 1618.3073048169758 
0.5689866029018293 1356.8702065591046 1356.8702065591046 
0.655128556859551 1127.520663371307 1127.520663371307 
0.7543120063354615 928.9212000080479 928.9212000080479 
0.868511373751352 759.0298682464795 759.0298682464795 
1.0 615.3438963997601 615.3438963997601 
